Iteration,Jitter_ns
2113,1055876
2114,1417285
2115,811863
2116,87001
2117,998241
2118,839986
2119,184223
2120,1358239
2121,179093
2122,749183
2123,958013
2124,998883
2125,931319
2126,1098740
2127,437335
2128,928440
2129,964484
2130,971676
2131,786615
2132,529451
2133,95635
2134,1848628
2135,263243
2136,299111
2137,379003
2138,438348
2139,110346
2140,980403
2141,989864
2142,1022397
2143,824394
2144,604288
2145,752015
2146,165417
2147,850099
2148,951039
2149,1011712
2150,736611
2151,598935
2152,867267
2153,405403
2154,1147182
2155,568399
2156,778864
2157,555587
2158,80822
2159,854010
2160,1103970
2161,956916
2162,467275
2163,80295
2164,853887
2165,176585
2166,632100
2167,1113755
2168,48207
2169,369233
2170,43426
2171,897575
2172,213817
2173,742870
2174,118967
2175,62764
2176,1365241
2177,62267
2178,705481
2179,84001
2180,822337
2181,283274
2182,798373
2183,1372581
2184,233384
2185,916899
2186,873733
2187,1254795
2188,992415
2189,79145
2190,1262141
2191,520225
2192,982726
2193,79378
2194,34935
2195,1408347
2196,30006
2197,57531
2198,40097
2199,777456
2200,942288
2201,52069
2202,536226
2203,809932
2204,51559
2205,79737
2206,800077
2207,54597
2208,58881
2209,1384423
2210,140032
2211,781036
2212,133341
2213,1008086
2214,743747
2215,58845
2216,663486
2217,834476
2218,210912
2219,723718
2220,152099
2221,712876
2222,89042
2223,508950
2224,60403
2225,931954
2226,75857
2227,91754
2228,655510
2229,122963
2230,1572795
2231,515646
2232,298493
2233,664275
2234,735289
2235,116400
2236,78856
2237,892788
2238,281483
2239,669728
2240,126130
2241,804827
2242,78979
2243,837698
2244,534747
2245,68361
2246,893504
2247,59612
2248,850292
2249,856180
2250,110761
2251,662302
2252,803817
2253,61942
2254,719431
2255,77140
2256,52343
2257,2393394
2258,52603
2259,836435
2260,90972
2261,51169
2262,1208066
2263,567506
2264,547914
2265,78695
2266,1032280
2267,783965
2268,82921
2269,176315
2270,718127
2271,585082
2272,83598
2273,104547
2274,736893
2275,164723
2276,801050
2277,140897
2278,1719427
2279,624223
2280,963823
2281,211573
2282,939347
2283,948454
2284,424911
2285,933714
2286,456825
2287,366115
2288,523432
2289,762268
2290,1048635
2291,173470
2292,818473
2293,130759
2294,758056
2295,94717
2296,488356
2297,1057413
2298,1035435
2299,951777
2300,712062
2301,571825
2302,252463
2303,102027
2304,539475
2305,258578
2306,219178
2307,140621
2308,5077686
2309,9800243
2310,7546840
2311,1826697
2312,519813
2313,3110593
2314,835890
2315,1241168
2316,715240
2317,1325842
2318,2018127
2319,1409178
2320,288750
2321,395153
2322,1377904
2323,667480
2324,2931833
2325,9471895
2326,729408
2327,490019
2328,1064180
2329,47141746
2330,2202800
2331,519690
2332,541379
2333,83019
2334,225433
2335,295076
2336,1871932
2337,1069050
2338,306382
2339,603664
2340,1573558
2341,977767
2342,958477
2343,1076503
2344,2123817
2345,226953
2346,763676
2347,930467
2348,225123
2349,651173
2350,2534423
2351,502690
2352,323424
2353,940343
2354,494959
2355,453574
2356,698990
2357,834943
2358,1115640
2359,294044
2360,354021
2361,338218
2362,1128600
2363,198663
2364,268481
2365,636446
2366,943245
2367,911208
2368,1683054
2369,866457
2370,436742
2371,609895
2372,1277715
2373,840466
2374,592655
2375,276151
2376,347075
2377,363581
2378,700551
2379,333859
2380,979927
2381,1009292
2382,675557
2383,844202
2384,959405
2385,999728
2386,1492589
2387,912022
2388,267006
2389,544288
2390,62395
2391,70013
2392,2290803
2393,214988
2394,733928
2395,33171
2396,40682
2397,837810
2398,80507
2399,1272591
2400,1149975
2401,129142
2402,707457
2403,142201
2404,225143
2405,597591
