Iteration,Jitter_ns
1424,1208333
1425,232350
1426,356426
1427,183863
1428,6417613
1429,23409605
1430,816641
1431,856725
1432,1049107
1433,1364684
1434,980064
1435,676429
1436,2127815
1437,1212150
1438,1402874
1439,1676152
1440,3415213
1441,1799273
1442,26042270
1443,594301
1444,583833
1445,28952305
1446,924418
1447,1265245
1448,76134
1449,890634
1450,37701
1451,633012
1452,890493
1453,1068553
1454,5483175
1455,2981173
1456,2979779
1457,1534018
1458,1780552
1459,24158893
1460,2150665
1461,586848
1462,213601
1463,25824439
1464,1196571
1465,1020714
1466,13091613
1467,748996
1468,1083206
1469,1532780
1470,1671516
1471,24431003
1472,1391166
1473,1759723
1474,2237382
1475,910693
1476,419240
1477,890342
1478,2934182
1479,1762862
1480,1569233
1481,1206202
1482,624961
1483,204484
1484,4170549
1485,9829931
1486,57149591
1487,1572410
1488,758387
1489,912490
1490,36897434
1491,1334272
1492,855658
1493,953097
1494,21724937
1495,445036
1496,1975973
1497,1391349
1498,948113
1499,395503
1500,898878
1501,383398
1502,1636819
1503,177970
1504,97698
1505,5149046
1506,15561930
1507,12776123
1508,1410205
1509,884077
1510,895787
1511,898702
1512,555603
1513,1826934
1514,266453
1515,2121253
1516,974342
1517,82809
1518,809356
1519,265436
1520,619161
1521,997316
1522,935650
1523,941296
1524,963497
1525,2003614
1526,577746
1527,198605
1528,3309206
1529,228557
1530,8556502
1531,4608961
1532,2347388
1533,1075533
1534,7418494
1535,1487508
1536,2326125
1537,188270
1538,3462231
1539,18290030
1540,1134655
1541,12169188
1542,821559
1543,880891
1544,545351
1545,668240
1546,325502
1547,416047
1548,2534773
1549,6239615
1550,559604
1551,461020
1552,1062821
1553,1105098
1554,9066321
1555,920044
1556,7754378
1557,52430485
1558,978985
1559,434414
1560,5699619
1561,9583076
1562,331677
1563,30214062
1564,3357523
1565,764276
1566,1168205
1567,2734067
1568,1217515
1569,473050
1570,103739
1571,784467
1572,763646
1573,154293715
1574,624015
1575,3237222
1576,933977
1577,1146799
1578,151272
1579,448666
1580,8882860
1581,52815404
1582,243678
1583,1343361
1584,35397967
1585,27703451
1586,665849
1587,1265572
1588,827637
1589,973608
1590,902378
1591,863411
1592,1424581
1593,1055411
1594,807136
1595,539959
1596,534317
1597,2530714
1598,140155
1599,439149
1600,3692389
1601,1586123
1602,6152527
1603,3302249
1604,948589
1605,895967
1606,1172204
1607,707913
1608,831817
1609,84464
1610,617523
1611,480940
1612,411987
1613,925288
1614,205774
1615,568331
1616,9920701
1617,91733277
1618,219694
1619,1559854
1620,970267
1621,218874
1622,383445
1623,205723
1624,961257
1625,1006678
1626,173051
1627,790847
1628,194821
1629,991753
1630,321506
1631,935293
1632,1341999
1633,1255115
1634,258003
1635,1519250
1636,151457
1637,779276
1638,114690
1639,955736
1640,826444
1641,167120
1642,684783
1643,600397
1644,134508
1645,1025506
1646,812288
1647,945193
1648,538551
1649,958131
1650,195315
1651,687706
1652,965086
1653,172869
1654,1446784
1655,819081
1656,188961
1657,707865
1658,163185
1659,775376
1660,166812
1661,305017
1662,992317
1663,148987
1664,757075
1665,153943
1666,754097
1667,150478
1668,340410
1669,1013412
1670,941925
1671,136437
1672,1133450
1673,587944
1674,538474
1675,169632
1676,771009
1677,141592
1678,737591
1679,163533
1680,1063363
1681,279302
1682,192120
1683,1829774
1684,887864
1685,158971
1686,789515
1687,914962
1688,569884
1689,205247
1690,728607
1691,947298
1692,181819
1693,147148
1694,7080942
1695,42745
1696,1322375
1697,91570
1698,108129
1699,781848
1700,73633
1701,816973
1702,845346
1703,706817
1704,914333
1705,89823
1706,1700776
1707,98891
1708,217318
1709,1234255
1710,42657
1711,926145
1712,114208
1713,788576
1714,897164
1715,123379
1716,1423852
1717,60142
1718,84556
1719,753713
1720,83306
